0.2380368	0.3199855	0.4151531	0.3876683	0.3411808	0.2691948	0.2650593	0.2552681	0.3266473	0.4168557	0.5484250	0.6649023	0.6397775	0.6070178	0.5478570	0.4879622	0.3735847	0.2737640	0.2092443	0.1580523	0.1236679	0.1137967	0.1135499	0.1248064	0.1201016	0.1278236	0.1189831	0.1187375	0.1172676	0.0893891	0.0870321	0.0797022	0.0735250	0.0564825	0.0653992	0.0605943	0.0568527	0.0546848	0.0474129	0.0426135	0.0342558	0.0298888	0.0365514	0.0207630	0.0212788	0.0109837	0.0135815	0.0173308	0.0172091	0.0150472	0.0134851	0.0151092	0.0193026	0.0079329	0.0133017	0.0135543	0.0077625	0.0071690	0.0090853	0.0048017	0.0195540
0.2063029	0.3048149	0.3561228	0.3099012	0.2491214	0.1935495	0.1856304	0.2188532	0.2873485	0.3542537	0.3796034	0.4028274	0.3866186	0.3073262	0.2428139	0.2013634	0.1487722	0.1243600	0.1123770	0.0995661	0.1374165	0.1407885	0.1727430	0.2056609	0.2278221	0.2227187	0.2075902	0.1845332	0.1671668	0.1440437	0.1264107	0.0905697	0.0666600	0.0579946	0.0529103	0.0499729	0.0573320	0.0632296	0.0564390	0.0501609	0.0514877	0.0509376	0.0410374	0.0391722	0.0215543	0.0202812	0.0233654	0.0309096	0.0353712	0.0302817	0.0265869	0.0219507	0.0207051	0.0182140	0.0090408	0.0165283	-0.0014987	0.0043873	0.0039525	0.0017007	-0.0034573
0.2691932	0.2951483	0.3228176	0.3793552	0.4470440	0.5604426	0.6376626	0.7743128	0.8480472	0.8354267	0.7140760	0.6245205	0.5021886	0.3745214	0.3373359	0.3541921	0.3955089	0.4137262	0.4424177	0.3972665	0.3418647	0.2916775	0.2747988	0.2421018	0.2172310	0.2154711	0.2097159	0.2242928	0.2242264	0.2310777	0.2249299	0.2063156	0.1650883	0.1544155	0.1330585	0.1181155	0.1057886	0.1031778	0.0965251	0.1013261	0.0893374	0.0690772	0.0600409	0.0600610	0.0567649	0.0542540	0.0526492	0.0404178	0.0243269	0.0342497	0.0221044	0.0211309	0.0249998	0.0249799	0.0259607	0.0151242	0.0215259	0.0200722	0.0192896	0.0087977	0.0001558
0.3110884	0.3182943	0.3047731	0.2534552	0.1839492	0.1873860	0.2846497	0.3971347	0.5338073	0.5409738	0.5416262	0.5134219	0.3954552	0.3105620	0.2913048	0.2328065	0.2165826	0.2143717	0.2492297	0.2346212	0.2239776	0.2076793	0.1865905	0.1570999	0.1398946	0.1316028	0.1045962	0.1300530	0.1194312	0.1231226	0.1140457	0.0872349	0.0762164	0.0757688	0.0765140	0.0620774	0.0481552	0.0501658	0.0398309	0.0477980	0.0406034	0.0508805	0.0411012	0.0340346	0.0298107	0.0216639	0.0253919	0.0326434	0.0224891	0.0253545	0.0189905	0.0113956	0.0172752	0.0186862	0.0080188	0.0150462	0.0184874	0.0162700	0.0092226	0.0011460	0.0098606
0.2280878	0.3120150	0.3754843	0.3914535	0.3396083	0.2796757	0.2328701	0.2281924	0.2862941	0.3365457	0.3871288	0.4535519	0.4582652	0.4460579	0.4153704	0.4008224	0.3194566	0.2586355	0.2222392	0.1634942	0.1487382	0.1357832	0.1341349	0.1128340	0.1173641	0.1166409	0.1011093	0.0909067	0.0975832	0.0918829	0.0816059	0.0694993	0.0660130	0.0555537	0.0437545	0.0387203	0.0215262	0.0295655	0.0336369	0.0244202	0.0236380	0.0270145	0.0288981	0.0204906	0.0187752	0.0191859	0.0177412	0.0133365	0.0143217	0.0076500	0.0046543	0.0016823	0.0039304	0.0101677	0.0008782	0.0175396	0.0141913	0.0029389	0.0140981	0.0035061	-0.0013156
0.2284390	0.3152606	0.3373682	0.3247029	0.2818625	0.2339369	0.1991445	0.2076481	0.2327127	0.2201662	0.2126030	0.2553392	0.2482361	0.2458982	0.2064224	0.1736447	0.1641205	0.1516593	0.1672965	0.1809961	0.1737570	0.1855280	0.1702111	0.1469086	0.1393290	0.1232512	0.1106395	0.0974901	0.0865513	0.0814332	0.0744122	0.0763560	0.0636273	0.0616353	0.0452923	0.0387262	0.0376512	0.0403686	0.0399194	0.0341088	0.0289912	0.0323490	0.0401761	0.0245504	0.0187443	0.0206062	0.0262803	0.0120644	0.0263150	0.0175125	0.0222174	0.0164166	0.0158881	0.0112824	0.0034354	0.0109692	0.0116500	0.0149070	0.0185281	0.0166810	0.0077768
0.2583542	0.3435324	0.4475098	0.4951580	0.4469412	0.3904802	0.3430575	0.3105415	0.3298650	0.3378870	0.4199824	0.5720018	0.6112893	0.5942772	0.6506134	0.7005778	0.6228092	0.5437049	0.4861037	0.4127344	0.3180903	0.2906671	0.2257436	0.2089453	0.1863703	0.1682345	0.1471063	0.1466154	0.1496896	0.1446847	0.1389223	0.1588869	0.1487278	0.1295277	0.1159225	0.1029887	0.0911518	0.0962220	0.0763094	0.0706278	0.0484241	0.0379878	0.0329899	0.0340984	0.0262200	0.0196407	0.0187323	0.0221348	0.0114639	0.0176052	0.0079399	0.0057478	-0.0033469	0.0069604	0.0020264	0.0074500	0.0095830	0.0113761	0.0029487	-0.0000084	-0.0033523
0.3395256	0.4321044	0.5218447	0.4668783	0.3599824	0.2773104	0.2417800	0.2217976	0.2683417	0.3355062	0.3862661	0.3929544	0.3740816	0.3036135	0.2728820	0.2323374	0.1687111	0.1641830	0.1826610	0.1967773	0.2305160	0.2433144	0.2408973	0.2476390	0.2130071	0.1404777	0.1130474	0.0773316	0.0657832	0.0656989	0.0558853	0.0625249	0.0650050	0.0728453	0.0721460	0.0703854	0.0518532	0.0407190	0.0466653	0.0396903	0.0367810	0.0286923	0.0209947	0.0294054	0.0139276	0.0227666	0.0197581	0.0261591	0.0245207	0.0199210	0.0103594	0.0042097	0.0093570	0.0126583	0.0087140	0.0119387	0.0193207	0.0023838	-0.0026016	0.0040311	0.0030457
0.3008655	0.3829901	0.4226708	0.4121044	0.3588260	0.3138607	0.3171972	0.3930793	0.5286454	0.6160691	0.6693966	0.7819341	0.7829745	0.7141887	0.6628860	0.6321489	0.5540461	0.5279259	0.4707297	0.4502197	0.4051037	0.4194630	0.4371487	0.4185456	0.3657424	0.3354535	0.2977490	0.2426887	0.2117951	0.1712072	0.1642420	0.1353556	0.1144776	0.0846067	0.0883035	0.0924365	0.0721289	0.0766879	0.0802819	0.0938619	0.0837818	0.0797822	0.0726382	0.0599762	0.0514892	0.0546332	0.0438974	0.0382166	0.0406784	0.0389743	0.0341623	0.0326451	0.0244838	0.0328048	0.0352258	0.0286380	0.0205770	0.0222073	0.0097427	0.0083167	0.0132158
0.1333941	0.1984912	0.2990142	0.3515182	0.3739973	0.3817677	0.3098446	0.2933044	0.2645473	0.2042544	0.1675497	0.1144947	0.1038421	0.0936289	0.0877278	0.0940084	0.1185905	0.1437893	0.1795996	0.1920436	0.1943605	0.2085477	0.1996218	0.2076931	0.1704980	0.1509043	0.1258545	0.1017885	0.0827555	0.0631245	0.0479197	0.0456998	0.0395970	0.0379761	0.0306868	0.0265409	0.0461441	0.0463360	0.0271734	0.0301732	0.0405560	0.0285825	0.0340691	0.0273206	0.0181351	0.0071271	0.0200794	0.0183659	0.0197395	0.0195887	0.0040072	0.0061481	0.0104910	0.0062465	0.0083099	0.0129625	0.0056411	0.0044049	-0.0020305	-0.0041976	0.0020621
0.2487609	0.2801072	0.2733107	0.2126479	0.1464648	0.1436851	0.1800321	0.2711959	0.3979863	0.4907108	0.5068337	0.5572638	0.5187373	0.4907993	0.4652277	0.4391577	0.3688394	0.2981852	0.2716024	0.2106071	0.1677025	0.1472249	0.1843311	0.1806591	0.1704280	0.1753763	0.1717842	0.1670622	0.1567892	0.1474237	0.1300670	0.1224550	0.1035029	0.0980559	0.0836840	0.0759256	0.0802653	0.1043269	0.0784798	0.0789791	0.0703769	0.0673065	0.0555013	0.0409972	0.0317899	0.0372284	0.0286884	0.0351043	0.0218780	0.0221231	0.0243613	0.0159215	0.0096950	0.0040449	0.0185065	0.0226798	0.0233105	0.0199540	0.0239880	0.0205124	0.0167105
0.2606681	0.2608107	0.2368088	0.1910926	0.1683936	0.2002988	0.2579239	0.3421007	0.3992512	0.3995049	0.3557349	0.3306791	0.2722977	0.2347946	0.2513129	0.2713375	0.2818054	0.2694842	0.2629678	0.2209850	0.1953822	0.1675136	0.1572135	0.1338255	0.1408413	0.1331918	0.1071000	0.1068904	0.0951477	0.1065742	0.1019413	0.1000659	0.0827350	0.0747206	0.0764371	0.0726034	0.0666852	0.0620402	0.0521997	0.0634060	0.0515784	0.0467349	0.0458700	0.0374510	0.0338581	0.0405227	0.0207493	0.0260181	0.0279679	0.0162806	0.0222653	0.0231951	0.0051226	0.0170815	0.0062401	0.0058021	0.0097902	0.0123663	0.0028564	0.0106075	0.0127381
0.2489577	0.2203397	0.1877092	0.1802057	0.2149772	0.2423448	0.2745474	0.3013013	0.3258504	0.3525293	0.2918082	0.3226020	0.3105867	0.3363913	0.3254935	0.3163782	0.2908245	0.2663007	0.2715583	0.2758624	0.2484878	0.2517623	0.2261096	0.2019925	0.1731852	0.1545780	0.1396393	0.1420937	0.1390209	0.1418530	0.1139747	0.1016917	0.1020024	0.0996955	0.0853234	0.0787078	0.0802167	0.0833891	0.0830649	0.0575611	0.0572756	0.0585184	0.0467637	0.0453095	0.0268770	0.0255809	0.0330798	0.0356534	0.0280298	0.0264551	0.0213249	0.0051719	0.0161174	0.0169879	0.0124079	0.0197140	0.0137120	0.0128834	0.0153822	0.0099004	0.0107757
0.2044320	0.2076923	0.1909278	0.2207097	0.2958357	0.3124905	0.3528037	0.3677978	0.3726622	0.3199035	0.2786943	0.2588793	0.2897625	0.2726446	0.2746999	0.2319883	0.2102621	0.2163331	0.2363760	0.2405236	0.2729597	0.2932450	0.2848799	0.2833146	0.2475773	0.2166177	0.1932773	0.1767612	0.1429015	0.1555609	0.1551855	0.1588953	0.1455650	0.1240127	0.1096511	0.0891319	0.0960992	0.0884773	0.0891125	0.0852564	0.0596151	0.0537805	0.0373998	0.0451255	0.0323171	0.0501716	0.0389762	0.0414890	0.0446840	0.0419569	0.0295100	0.0126133	0.0294634	0.0284670	0.0347175	0.0406955	0.0234216	0.0234108	0.0149110	0.0145587	0.0066383
0.1887615	0.1654129	0.1424841	0.1673627	0.2824207	0.4758359	0.6053216	0.7049293	0.7508361	0.6697181	0.4942290	0.3174217	0.2638224	0.2898975	0.3352660	0.3811207	0.3668355	0.3366686	0.3024430	0.2646841	0.2188023	0.1890830	0.2129334	0.2113461	0.2015023	0.2076170	0.1912443	0.1718566	0.1469887	0.1133442	0.1036888	0.0875668	0.0861429	0.0926178	0.1090279	0.1155982	0.1191727	0.1286218	0.1102086	0.0819427	0.0869379	0.0590880	0.0631900	0.0497812	0.0417037	0.0432746	0.0409301	0.0414312	0.0224631	0.0408096	0.0260439	0.0103088	0.0143422	0.0174963	0.0104030	0.0169868	0.0251042	0.0107450	0.0180284	0.0167461	0.0002265
0.2356938	0.3287765	0.3507623	0.3579138	0.3012872	0.2335376	0.2026844	0.2260572	0.3064997	0.3789643	0.4837531	0.5770572	0.5712512	0.5409932	0.4439915	0.3686945	0.3189093	0.1992366	0.1671394	0.1246802	0.1320926	0.1699194	0.2161583	0.2171220	0.2138739	0.1939497	0.1397035	0.1042035	0.0733384	0.0843804	0.0966576	0.1243541	0.1358478	0.1463463	0.1203617	0.1074634	0.0954544	0.0885264	0.0748085	0.0620056	0.0609468	0.0516233	0.0332872	0.0359903	0.0254704	0.0410945	0.0284670	0.0253621	0.0199297	0.0262237	0.0212864	0.0125053	0.0177203	0.0095216	0.0281299	0.0128892	0.0228417	0.0166325	0.0070250	0.0142521	0.0091804
0.2860034	0.3663374	0.3857279	0.3818982	0.3409194	0.3028604	0.2944469	0.3015507	0.3400217	0.3705748	0.4052066	0.4408412	0.3990399	0.3477203	0.3514649	0.3015778	0.2654182	0.2757629	0.2662975	0.2569119	0.2515440	0.2527582	0.2387478	0.2171607	0.1849818	0.1693148	0.1377725	0.1238828	0.0948704	0.0789009	0.0788581	0.0530268	0.0649752	0.0544277	0.0524137	0.0593187	0.0550459	0.0548039	0.0562457	0.0542108	0.0476913	0.0556396	0.0379281	0.0347723	0.0382816	0.0352294	0.0255166	0.0276272	0.0329705	0.0271984	0.0180130	0.0145629	0.0096154	0.0096963	0.0107282	0.0159861	0.0167163	0.0086585	0.0133316	0.0139930	0.0076461
0.1703508	0.2186045	0.2617237	0.2620576	0.2743050	0.2367535	0.2046806	0.2043795	0.2305149	0.2306617	0.2166741	0.2212142	0.2192548	0.1925320	0.1718322	0.1961875	0.1625656	0.1531096	0.1592965	0.1583017	0.1494807	0.1511659	0.1596895	0.1548595	0.1556183	0.1380338	0.1270399	0.1086843	0.1069920	0.0901218	0.0681629	0.0658454	0.0635317	0.0589201	0.0547918	0.0560608	0.0480915	0.0472956	0.0511196	0.0503214	0.0599510	0.0348064	0.0398374	0.0360059	0.0216878	0.0234927	0.0237483	0.0257320	0.0243466	0.0223179	0.0213547	0.0094129	0.0143964	0.0138465	0.0019162	0.0064337	0.0215161	0.0138602	0.0064841	0.0024719	0.0057433
0.2203254	0.3213001	0.4257221	0.4910990	0.4931130	0.4217652	0.3556906	0.2704457	0.2471865	0.2152991	0.2644154	0.3092672	0.3672874	0.3902023	0.3907716	0.3936677	0.3463728	0.3012972	0.2575848	0.2038474	0.1514886	0.1337117	0.0916870	0.0973314	0.0911228	0.0934167	0.1013492	0.1171129	0.1012741	0.0973571	0.0889493	0.0663644	0.0735739	0.0525505	0.0609023	0.0486605	0.0463608	0.0327904	0.0240467	0.0252139	0.0435309	0.0326242	0.0341727	0.0274468	0.0270348	0.0293551	0.0284879	0.0186147	0.0182107	0.0137749	0.0076337	0.0102106	0.0035918	0.0065578	0.0027002	0.0105876	0.0121298	-0.0019614	0.0060664	0.0002720	0.0124590
0.3298940	0.3781482	0.3846480	0.3382882	0.3269159	0.2965380	0.3303650	0.3955474	0.5582969	0.6536821	0.6063706	0.5285175	0.4586884	0.4101592	0.3621665	0.2996969	0.3113274	0.2747493	0.2599926	0.2002883	0.1721499	0.1333618	0.1068005	0.1050995	0.1215188	0.1207097	0.1433342	0.1531262	0.1280717	0.1339302	0.1112940	0.0952228	0.0707702	0.0668582	0.0682121	0.0629648	0.0740942	0.0626498	0.0647466	0.0584918	0.0420947	0.0475601	0.0365270	0.0295994	0.0214845	0.0215783	0.0273250	0.0089319	0.0234442	0.0231909	0.0120547	0.0152761	0.0164404	0.0090340	0.0092691	0.0090508	0.0110153	0.0068762	0.0092064	0.0113717	0.0013485
0.1573781	0.1450936	0.1934336	0.3233283	0.4406143	0.5136374	0.4823968	0.3986122	0.3525880	0.3131384	0.3820021	0.4863221	0.5667788	0.5377760	0.4764424	0.3813426	0.3240952	0.2982729	0.2531614	0.2323519	0.2534587	0.2643665	0.2513161	0.2309055	0.1909868	0.1877045	0.1737207	0.1489469	0.1644574	0.1478787	0.1432096	0.1209228	0.1144608	0.1167542	0.0987364	0.0758951	0.0801169	0.0538735	0.0521113	0.0575739	0.0365643	0.0451776	0.0402516	0.0339056	0.0340313	0.0365996	0.0262152	0.0203022	0.0272176	0.0319591	0.0249508	0.0201060	0.0169619	0.0154369	0.0162801	0.0169746	0.0076858	0.0112936	-0.0006859	0.0108211	0.0131502
0.2487254	0.2178190	0.1907991	0.2637660	0.3982908	0.5820442	0.7060308	0.8047757	0.8279409	0.7572404	0.5923387	0.4860491	0.4616775	0.4571356	0.4652900	0.5403620	0.5195107	0.4657380	0.4146186	0.3784929	0.3418065	0.3443069	0.3742087	0.3480129	0.3096395	0.2649652	0.2363952	0.2010809	0.1872327	0.1721449	0.1488891	0.1452064	0.1325658	0.1219643	0.1097540	0.0882790	0.0807697	0.0615188	0.0655169	0.0769764	0.0606010	0.0745044	0.0713261	0.0566808	0.0593080	0.0498783	0.0516805	0.0526882	0.0409900	0.0350733	0.0095790	0.0185594	0.0162550	0.0268707	0.0131401	0.0212879	0.0244098	0.0242231	0.0179686	0.0096833	0.0042565
0.1611737	0.2170041	0.2775402	0.2964807	0.2602658	0.1955975	0.1682657	0.1413676	0.1372124	0.1625011	0.1860340	0.2204825	0.2237044	0.2465134	0.2655001	0.2091454	0.1949671	0.1505004	0.1486905	0.1284821	0.1070224	0.1088492	0.1136873	0.1178370	0.1158139	0.0992431	0.1075240	0.0993338	0.1079508	0.0942363	0.0777087	0.0634418	0.0683519	0.0586355	0.0550242	0.0498257	0.0421119	0.0477377	0.0332112	0.0254335	0.0252175	0.0289109	0.0205530	0.0253784	0.0260552	0.0158870	0.0105082	0.0129734	0.0092124	0.0111996	0.0024026	0.0011596	-0.0002198	0.0060128	-0.0003518	0.0063425	0.0085151	-0.0005762	0.0102620	-0.0062815	0.0053902
0.2077477	0.2662992	0.3018116	0.3392017	0.3357676	0.2742315	0.1840698	0.1529661	0.1390474	0.1557893	0.1577309	0.1878863	0.1962406	0.2011131	0.1802761	0.1741541	0.1663583	0.1573539	0.1409729	0.1386665	0.1286335	0.1308181	0.1350732	0.1340397	0.1315792	0.1098518	0.0993896	0.0869671	0.0861968	0.0909577	0.0909481	0.0766854	0.0782474	0.1079492	0.0966655	0.0875480	0.0868919	0.0774668	0.0620210	0.0586915	0.0542643	0.0411179	0.0493921	0.0275544	0.0275093	0.0236438	0.0156580	0.0266732	0.0445648	0.0327465	0.0423742	0.0229821	0.0214386	0.0116457	0.0007289	0.0143903	0.0142385	-0.0013911	0.0005203	0.0055966	0.0076179
0.2179845	0.2669367	0.3378395	0.4043908	0.4887452	0.5462053	0.5669870	0.5157949	0.4450372	0.3408905	0.3284915	0.3419307	0.3888255	0.4185057	0.4569408	0.4570129	0.4475329	0.4197651	0.3754455	0.3067752	0.2582166	0.2322647	0.1600351	0.1356226	0.1158508	0.1077551	0.1230703	0.1300459	0.1386173	0.1463678	0.1396605	0.1329075	0.1314894	0.1187700	0.1149609	0.0852391	0.0841797	0.0836360	0.0768081	0.0721838	0.0539668	0.0542224	0.0478218	0.0643165	0.0370517	0.0489858	0.0403590	0.0496760	0.0460495	0.0463180	0.0300166	0.0211813	0.0196742	0.0172068	0.0184866	0.0188858	0.0167912	0.0033212	-0.0074325	0.0093215	0.0007448
0.1198827	0.1767310	0.2445685	0.3181387	0.3503863	0.3359993	0.3002429	0.2646355	0.2461876	0.1818218	0.1517690	0.1473623	0.1264188	0.1391805	0.1418734	0.1623542	0.1591752	0.1632539	0.1585440	0.1468294	0.1360235	0.1324664	0.1251159	0.1147219	0.0985150	0.0844136	0.0678407	0.0689370	0.0677634	0.0688383	0.0762801	0.0614435	0.0683806	0.0679251	0.0731823	0.0547484	0.0381311	0.0398878	0.0364293	0.0380321	0.0311142	0.0322178	0.0271566	0.0119754	0.0223791	0.0118459	0.0210224	0.0095465	0.0178041	0.0182793	0.0085797	0.0048524	0.0065116	0.0092017	0.0091197	0.0187572	0.0147010	0.0069138	0.0063337	0.0091780	0.0020112
0.2437536	0.2738418	0.2786817	0.3797140	0.5243927	0.7015001	0.7869607	0.8793256	0.9331703	0.7296693	0.5534405	0.4801101	0.3798983	0.3909810	0.4678173	0.4837857	0.4177446	0.4154494	0.3701274	0.3085200	0.2756394	0.2974088	0.3033947	0.2823688	0.2362417	0.2292975	0.2184962	0.2204607	0.2007239	0.2124340	0.2016639	0.2106343	0.1989526	0.1939718	0.1478254	0.1048707	0.1045964	0.0826079	0.0897953	0.0947256	0.0761301	0.0651841	0.0692351	0.0566175	0.0474228	0.0529226	0.0441786	0.0457813	0.0407658	0.0348745	0.0324669	0.0170824	0.0153184	0.0128233	0.0259300	0.0293744	0.0246101	0.0280124	0.0230333	0.0142743	0.0093293
0.1415227	0.2215423	0.2808131	0.3038375	0.3094519	0.2907956	0.2133085	0.1731127	0.1417031	0.1161188	0.0675948	0.0875463	0.0753042	0.0980079	0.0890774	0.1207125	0.1108400	0.1164686	0.1107097	0.1116660	0.0988680	0.0788604	0.0880840	0.0883871	0.0799645	0.0750380	0.0875193	0.0815573	0.0876595	0.0892114	0.0758708	0.0835202	0.0628981	0.0780452	0.0595590	0.0552997	0.0487561	0.0487000	0.0384218	0.0460506	0.0323741	0.0298097	0.0344637	0.0310111	0.0252475	0.0328192	0.0297166	0.0255245	0.0294633	0.0344999	0.0030945	0.0206648	0.0051302	0.0121697	0.0027113	0.0156264	0.0154476	0.0088585	0.0072134	0.0063978	-0.0011360
